Date,Sampling_Area,COVID_N1,COVID_N2,PMMoV,Avg_FlowRate,Project,Temperature,Bemerkung,bestimmungsgrenze,precipitation_event,flow_normalized_COVID_N1,flow_normalized_COVID_N2,PMMoV_normalized_COVID_N1,PMMoV_normalized_COVID_N2
2022-10-03,North,26402.1338394342,24052.4270515442,36669101.0493746,181.828703703704,ESI_CorA,19.5,,False,dry,15106.96330737894,13762.491135408687,27958.7940836427,25470.54943496843
2022-10-03,South,31524.7975081569,35008.1279258262,19366703.2134098,195.173611111111,ESI_CorA,18.3,,False,dry,19361.950555532272,21501.34800282892,63208.61566982513,70192.8474817662
2022-10-05,North,51472.0382967253,10417.207944747,29602747.8232704,185.324074074074,ESI_CorA,20.2,,False,dry,30017.803419599535,6075.1761658212845,67517.91331104614,13664.664665151151
2022-10-05,North_South,141880.0,99430.0,,395.0,AMELAG,,,False,dry,176357.51835883493,123591.965396243,,
2022-10-05,South,90406.9415136159,89012.4149004824,41599213.3056669,209.62962962963,ESI_CorA,18.9,"Stichprobe 05.10. morgens:
 PN-Flasche runtergefallen",False,dry,59638.971847134344,58719.041009652996,84391.03827234583,83089.30693611842
2022-10-10,North_South,53660.0,40989.99999999999,,383.0,AMELAG,,,False,dry,64673.31848730674,49402.8946104119,,
2022-10-10,North,20483.5080607399,7331.78773772096,3033083.40381973,178.37962962963,ESI_CorA,20.04,,False,dry,11498.079272068035,4115.578072091565,262240.43396534433,93865.3277739518
2022-10-10,South,33177.8027005298,33658.1352414637,30951406.140329,204.722222222222,ESI_CorA,19.2,,False,dry,21374.123322224335,21683.56777393405,41624.296515650705,42226.91340051238
2022-10-12,South,31541.0291412244,34200.6724845088,9235204.16066574,209.953703703704,ESI_CorA,18.91,,False,dry,20838.915010832385,22596.120882006384,132620.00179250957,143802.9566471057
2022-10-12,North,116435.681775127,76277.9834783462,72113224.3753714,182.75462962963,ESI_CorA,20.16,,False,dry,66962.27213687389,43867.54137441832,62697.58985554329,41073.71254431804
2022-10-12,North_South,147980.0,110480.0,,393.0,AMELAG,,,False,dry,183008.50652412584,136631.8407946035,,
2022-10-17,North_South,83509.99999999999,79330.00000000001,,968.0,AMELAG,,,False,heavy_rain,254383.85504394193,241650.95462382855,,
2022-10-17,South,45830.7237816727,45134.7168025564,53677399.437147,539.43287037037,ESI_CorA,17.24,,False,light_rain,77798.24965260418,76616.76875391287,33154.68602064262,32651.183327324812
2022-10-17,North,37683.6063019355,34200.6724845088,43638370.9555068,428.726851851852,ESI_CorA,16.77,,False,dry,50840.38683097091,46141.42831925467,33532.319739616134,30433.071502541883
2022-10-19,North,62684.9853544987,68084.3910767109,48770867.1580946,196.30787037037,ESI_CorA,19.46,,False,dry,38723.70865211037,42059.19661464329,49909.4428448537,54208.42017993552
2022-10-19,South,53790.509050223,63469.5850261172,40728106.2839778,219.6875,ESI_CorA,18.62,,False,dry,37186.619883864645,43877.98840775356,51285.088279895404,60513.338293816596
2022-10-19,North_South,116470.0,131550.0,,416.0,AMELAG,,,False,dry,152469.5468788646,172210.6026608967,,
2022-10-24,North_South,33510.0,25119.999999999996,,410.0,AMELAG,,,False,dry,43234.85313821751,32410.012259982806,,
2022-10-24,South,15152.9180702946,13193.2482195461,7952472.15626285,206.643518518519,ESI_CorA,18.8,,False,dry,9853.573638952374,8579.248054084366,73990.12966098526,64421.2647283719
2022-10-24,North,18363.4806261757,11934.5531708342,12502602.6059171,203.425925925926,ESI_CorA,19.0,,False,dry,11755.389028867348,7639.9087005803485,57034.05423314595,37066.826635440324
2022-10-26,South,32107.2802993701,38061.2680644207,44143244.3105845,265.68287037037,ESI_CorA,18.8,,False,dry,26843.724789586595,31821.636573934135,28243.527769766803,33481.01961632341
2022-10-26,North,30765.0153362658,18490.7765913871,56855182.8561966,204.988425925926,ESI_CorA,18.6,,False,dry,19845.506157821896,11927.7957997541,21011.968729124044,12628.877810356504
2022-10-26,North_South,62879.99999999999,56550.0,,471.0,AMELAG,,,False,light_rain,93198.54745004812,83816.44176686104,,
2022-11-01,South,37952.7737780322,38444.8180904736,32606960.8362547,215.717592592593,ESI_CorA,18.8,,False,dry,25763.495738649643,26097.510364851965,45197.33942175222,45783.30697000107
2022-11-01,North_South,67030.0,47670.0,,417.0,AMELAG,,,False,dry,87959.14068908576,62554.26281737608,,
2022-11-01,North,19028.7526456594,9226.54706470955,34405167.4531588,200.972222222222,ESI_CorA,19.5,,False,dry,12034.333952589726,5835.135422359343,21476.638910301743,10413.463424933014
2022-11-02,North,48000.8172277343,42784.4957637071,94315198.890168,195.05787037037,ESI_CorA,19.5,,False,dry,29463.73591525754,26261.867135898814,19762.715425115624,17615.071226259595
2022-11-02,South,42834.2935438494,48578.5043647165,58178363.1379629,223.634259259259,ESI_CorA,18.8,,False,dry,30144.330825834983,34186.77852350274,28589.712032697196,32423.68055736952
2022-11-02,North_South,90830.0,91360.0,,419.0,AMELAG,,,False,dry,119762.00018327696,120460.82061812378,,
2022-11-07,North,20784.775673475,7900.62913482428,25814140.4003558,188.159722222222,ESI_CorA,19.37,,False,dry,12306.872700753447,4678.041204083395,31265.641533503607,11884.575628776645
2022-11-07,South,24491.5197550348,15265.6199499623,22670222.7322922,208.75,ESI_CorA,8.4,,False,dry,16088.587714687825,10028.053303371162,41950.73925947916,26147.991164309922
2022-11-07,North_South,42450.0,17200.000000000004,,403.0,AMELAG,,,False,dry,53834.2223896824,21812.688459423734,,
2022-11-09,North_South,30620.0,16300.0,,661.0,AMELAG,,,False,light_rain,63691.62792642587,33905.07952974336,,
2022-11-09,North,11971.6912735163,6930.54204149778,46486303.1569515,194.803240740741,ESI_CorA,19.37,,False,dry,7338.8394990468205,4248.533855568543,10000.234155404409,5789.244113918382
2022-11-09,South,46076.8274561186,24145.9948521841,40669070.8616554,209.31712962963,ESI_CorA,18.17,,False,dry,30350.303823607643,15904.703521199983,43994.45973871263,23054.755655372555
2022-11-14,North_South,35960.0,23490.000000000004,,378.0,AMELAG,,,False,dry,42774.72108983952,27941.55167965324,,
2022-11-14,North,27578.652380882,15289.6113205185,57073875.3537484,182.881944444444,ESI_CorA,19.2,,False,dry,15871.558525128548,8799.195752882415,18763.564688202267,10402.524645072725
2022-11-14,South,8355.39911722742,8176.86761765229,23709208.4619622,195.115740740741,ESI_CorA,18.0,,False,dry,5130.210798439951,5020.592548715222,13684.527770565357,13392.127703305945
2022-11-16,North,15339.7857672635,14718.9773567869,46490041.5005887,385.405092592593,ESI_CorA,17.96,,False,dry,18604.26199568758,17851.33868288088,12812.65201293221,12294.117904906187
2022-11-16,North_South,28140.0,26759.999999999996,,744.0,AMELAG,,,False,light_rain,65882.90374756891,62651.972433722236,,
2022-11-16,South,12792.8392962189,12044.2141066185,28882386.2336261,358.645833333333,ESI_CorA,17.28,,False,dry,14438.046543623317,13593.145339058505,17199.409767586832,16192.916126876416
2022-11-21,South,21665.2279700516,9325.06655316729,18732362.2193492,215.439814814815,ESI_CorA,,Stromausfall d.h. kein pH und LF,False,dry,14688.076771893604,6321.98717803809,44910.75817237463,19330.320894361572
2022-11-21,North_South,17640.0,15500.0,,687.0,AMELAG,,,False,light_rain,38135.63843549096,33509.20610828287,,
2022-11-21,North,11038.2495428622,9325.06655316729,20710456.7235294,236.5625,ESI_CorA,,Stromausfall d.h. kein pH und LF,False,dry,8217.161311096237,6941.823140212765,20696.180438101714,17484.045747675187
2022-11-23,North_South,31320.0,33170.0,,671.0,AMELAG,,,False,light_rain,66133.26693843852,70039.60614137948,,
2022-11-23,South,18622.9145619239,9325.06655316729,13284836.6648778,466.099537037037,ESI_CorA,15.9,,False,light_rain,27315.051640713576,13677.487141225512,54434.10693684903,27256.832879756446
2022-11-23,North,8263.8682427235,9325.06655316729,24262692.6026816,427.928240740741,ESI_CorA,15.3,,False,dry,11128.331033800561,12557.36713944355,13225.864190611452,14924.253409920972
2022-11-28,South,6542.63609304288,6190.87849759308,2764836.36987272,449.513888888889,ESI_CorA,15.24,,False,dry,9254.89686895273,8757.317571791391,91888.88927166015,86948.58474010866
2022-11-28,North,6542.63609304288,6190.87849759308,1869449.62270205,404.351851851852,ESI_CorA,12.7,,False,dry,8325.07021509173,7877.482019880118,135899.75357468327,128593.25358601919
2022-11-28,North_South,21250.0,18910.0,,955.0,AMELAG,,,False,heavy_rain,63861.337414656104,56829.07720052457,,
2022-11-30,South,23062.5151253122,23771.1280122249,19863143.9680032,242.719907407407,ESI_CorA,16.11,,False,dry,17615.207754320323,18156.448080994665,45085.65136905171,46470.94145564328
2022-11-30,North,15850.6193875817,6190.87849759308,20710882.0638192,205.324074074074,ESI_CorA,16.26,,False,dry,10241.458609762156,4000.072447695019,29718.529238351017,11607.357362068904
2022-11-30,North_South,40230.0,20710.0,,447.0,AMELAG,,,False,dry,56589.161543512266,29131.532079695226,,
2022-12-05,South,14710.4469460043,12723.7679373313,18688851.7643875,550.798611111111,ESI_CorA,14.09,,False,light_rain,25497.312574416006,22053.843055434092,30564.895778347043,26437.03772834988
2022-12-05,North,6754.81802118394,6190.87849759308,7142730.47477578,539.641203703704,ESI_CorA,13.92,,False,light_rain,11470.819851079377,10513.155460754253,36722.231254387545,33656.402162642014
2022-12-05,North_South,17830.0,13920.000000000002,,771.0,AMELAG,,,False,light_rain,43259.49295451351,33772.974869704325,,
2022-12-07,North_South,47129.99999999999,23820.0,,488.0,AMELAG,,,False,light_rain,72375.73135512845,36579.45938636028,,
2022-12-07,South,24384.5260672579,14513.0853862612,21688499.5538851,242.060185185185,ESI_CorA,14.93,,False,dry,18574.339697041607,11055.001736472123,43658.06486857347,25984.233668880508
2022-12-07,North,12387.9600086844,10901.1302048424,23142427.9762305,259.212962962963,ESI_CorA,15.4,,False,dry,10104.904526506807,8892.091988812488,20785.981882095297,18291.20329524537
2022-12-12,South,11084.4037204089,7731.64249411948,2362116.85905271,230.833333333333,ESI_CorA,15.4,,False,dry,8051.681032752959,5616.244300747296,182217.7277325106,127101.31843398797
2022-12-12,North_South,36470.0,25470.0,,679.0,AMELAG,,,False,light_rain,77925.79490596824,54421.99057458215,,
2022-12-12,North,26706.8237511192,12051.0204348353,20787914.3833859,195.011574074074,ESI_CorA,15.2,,False,dry,16389.221761647856,7395.370119682946,49887.41391530097,22510.88523805399
2022-12-14,North,15842.2735326912,7731.64249411948,4081107.77309514,193.321759259259,ESI_CorA,14.7,,False,dry,9637.712119991367,4703.576441806162,150736.7385670108,73565.36111592439
2022-12-14,North_South,46750.0,98660.00000000001,,622.0,AMELAG,,,False,light_rain,91505.60640650829,193111.08295328575,,
2022-12-14,South,34734.1147659397,12916.3954222189,3741085.91572381,229.143518518519,ESI_CorA,15.2,,False,dry,25046.065723757674,9313.750784752012,360527.3558035018,134067.44117317806
2022-12-19,North_South,17180.0,15430.0,,979.0,AMELAG,,,False,heavy_rain,52927.52120585561,47536.18464530571,,
2022-12-19,North,9453.41416849233,7731.64249411948,11609043.4058326,475.358796296296,ESI_CorA,11.73,,False,light_rain,14141.188900309744,11565.622226032508,31620.732113777907,25861.5767540252
2022-12-19,South,9759.10382461447,13418.5615333152,14762466.9043126,483.946759259259,ESI_CorA,13.87,,False,light_rain,14862.20433151877,20435.2168936031,25670.283907940917,35296.09791911234
2022-12-21,North,37019.8375028303,42107.0359757363,71687147.2674583,362.418981481481,ESI_CorA,9.9,Inhibition 1/4 verdünnt im neuen Jahr,False,dry,42220.283692299505,48022.11798475698,20052.701095385117,22808.306664488016
2022-12-21,South,30911.0725656655,30926.5699764779,10889791.6916363,428.935185185185,ESI_CorA,13.87,Inhibition 1/4 verdünnt im neuen Jahr,False,dry,41723.56901515848,41744.48732163955,110223.4937852386,110278.7548494006
2022-12-21,North_South,78470.0,66050.0,,591.0,AMELAG,,,False,light_rain,145937.47808238922,122838.9247781548,,
2023-01-02,North,7727.76814141638,7731.64249411948,11756801.8403809,460.949074074074,ESI_CorA,13.74,,False,dry,11209.40946841408,11215.029358281292,25523.754315627928,25536.55076923735
2023-01-02,South,7727.76814141638,7731.64249411948,4630795.87738357,504.375,ESI_CorA,14.65,,False,light_rain,12265.44583474486,12271.595173383774,64800.46403620585,64832.952051944216
2023-01-02,North_South,14200.0,16230.0,,690.0,AMELAG,,,False,light_rain,30832.81226923563,35240.601628851706,,
2023-01-04,North,30150.6424881526,9787.48919090105,44551287.7568015,206.215277777778,ESI_CorA,13.48,,False,dry,19565.59736796703,6351.376188011471,26279.432334371824,8530.818539497053
2023-01-04,North_South,36650.0,18189.999999999996,,776.0,AMELAG,,,False,light_rain,89497.6029865247,44419.13774419874,,
2023-01-04,South,41448.5269517564,23943.4740144044,58349778.4555403,229.398148148148,ESI_CorA,15.2,,False,dry,29920.904079224383,17284.338961967318,27583.511933762686,15934.103085998184
2023-01-09,North_South,15200.0,17000.0,,517.0,AMELAG,,,False,light_rain,24729.186766336115,27657.64309392855,,
2023-01-09,North,6542.63609304288,8480.21671392682,20224328.50922,225.243055555556,ESI_CorA,13.91,,False,dry,4637.456819781898,6010.824730882771,12561.986566311543,16282.178456025758
2023-01-09,South,6542.63609304288,8480.21671392682,19991778.4396148,228.738425925926,ESI_CorA,14.91,,False,dry,4709.421876026387,6104.1020069079705,12708.11117744602,16471.57740043233
2023-01-11,South,6542.63609304288,8480.21671392682,17535885.9518601,570.219907407407,ESI_CorA,14.4,,False,light_rain,11740.07425827009,15216.859463357521,14487.876104061015,18778.41398172869
2023-01-11,North_South,15070.0,17000.0,,1087.0,AMELAG,,,False,heavy_rain,51548.79288992172,58150.595828047066,,
2023-01-11,North,6542.63609304288,8480.21671392682,7567391.93657706,606.967592592593,ESI_CorA,13.3,,False,light_rain,12496.660528390215,16197.50632223184,33572.69521319528,43515.14084380293
2023-01-16,North_South,17200.0,17000.0,,671.0,AMELAG,,,False,light_rain,36318.39691382958,35896.089972971095,,
2023-01-16,North,8566.48003055999,8480.21671392682,35049586.8152888,379.12037037037,ESI_CorA,12.43,,False,dry,10220.102002415846,10117.186932058758,9490.720304121922,9395.150010634901
2023-01-16,South,8566.48003055999,8480.21671392682,35472715.5519596,291.527777777778,ESI_CorA,13.01,,False,dry,7858.832862280216,7779.695458685322,9377.51226718726,9283.08196360282
2023-01-18,South,8566.48003055999,8480.21671392682,9214366.34173806,299.502314814815,ESI_CorA,12.95,,False,dry,8073.805700223326,7992.503548689854,36100.781421308246,35737.25134508771
2023-01-18,North_South,18960.0,17000.0,,705.0,AMELAG,,,False,light_rain,42063.2817963277,37714.967855357114,,
2023-01-18,North,10390.0842424061,8480.21671392682,19545866.3655813,225.034722222222,ESI_CorA,14.3,,False,dry,7357.737779104867,6005.265158139529,20641.621685280934,16847.353797541226
2023-01-23,North_South,12830.0,10260.0,,454.0,AMELAG,,,False,dry,18329.820530933768,14658.141749600973,,
2023-01-23,North_South,12829.1101161556,10256.1430748334,43586369.2735735,454.050925925926,ESI_CorA,15.13,,False,dry,18330.60512513733,14654.27509075117,11429.45466581764,9137.198235778722
2023-01-25,North_South,8566.48003055999,8480.21671392682,22498623.9048349,426.099537037037,ESI_CorA,14.37,,False,dry,11486.53850344791,11370.870585655864,14785.16315691026,14636.278526778897
2023-01-25,North_South,8600.0,8500.0,,426.0,AMELAG,,,False,dry,11528.790674583757,11394.734969065341,,
2023-01-30,North_South,104770.0,67990.0,,427.0,AMELAG,,,False,dry,140779.85788918327,91358.4283467173,,
2023-01-30,North,34549.8451016169,11807.3464807058,41886357.006421,211.643518518519,ESI_CorA,11.94,,False,dry,23010.53843783475,7863.8094973803145,32029.72317305112,10946.099412978481
2023-01-30,South,70217.5057729534,56181.1378874964,23156584.7606418,214.675925925926,ESI_CorA,14.2,,False,dry,47435.60531803806,37953.303151591885,117747.19257434749,94209.71578334046
2023-02-01,North,45459.1918560932,20813.9478004862,16778251.1771036,232.766203703704,ESI_CorA,13.56,,False,dry,33297.937814991645,15245.795432066745,105209.43532867746,48171.19719113978
2023-02-01,South,14225.2547736888,17029.0226641146,16317520.4004307,268.75,ESI_CorA,14.22,,False,dry,12030.51530065152,14401.70464255574,33852.09566572989,40524.27274523984
2023-02-01,North_South,59690.0,37840.0,,502.0,AMELAG,,,False,light_rain,94293.33571178187,59776.5090188277,,
2023-02-06,North,30607.1653453069,10085.1496652748,23737088.1841361,214.270833333333,ESI_CorA,13.6,,False,dry,20637.727410485168,6800.190979391074,50069.74008696761,16498.124435293546
2023-02-06,South,19327.0369017964,14838.969079564,17498462.2216601,232.673611111111,ESI_CorA,12.3,,False,dry,14151.031886971521,10864.920767817071,42888.91524884724,32929.37714495339
2023-02-06,North_South,49940.0,24930.0,,447.0,AMELAG,,,False,dry,70247.64423273683,35067.55648222125,,
2023-02-08,North,48126.6323612037,32345.5853210276,36490873.3116877,207.627314814815,ESI_CorA,14.1,,False,dry,31444.570283521014,21133.683806402933,51213.078945512854,34419.96527311509
2023-02-08,South,50950.5921214481,39436.8388364541,49694646.4716089,233.958333333333,ESI_CorA,13.94,,False,dry,37511.41595731919,29034.631474150265,39812.48633930018,30815.708749743328
2023-02-08,North_South,99080.00000000001,71789.99999999999,,442.0,AMELAG,,,False,dry,137811.02750755797,99853.18595849398,,
2023-02-13,North,26858.1821532109,32084.6212974183,12196170.7037047,202.673611111111,ESI_CorA,13.56,,False,dry,17129.690807637136,20463.024614612656,85513.12764929571,102153.46299069755
2023-02-13,South,26858.1821532109,32084.6212974183,1152382.28857452,233.796296296296,ESI_CorA,14.39,,False,dry,19760.136732012445,23605.33934185228,905023.1963462343,1081135.2143829495
2023-02-13,North_South,53720.0,64099.99999999999,,437.0,AMELAG,,,False,dry,73874.26015719114,88148.5494429626,,
2023-02-15,South,48473.6492153358,46626.2874359088,20007198.2448201,238.900462962963,ESI_CorA,14.6,,False,dry,36441.68171244089,35052.865911209476,94080.39037380295,90494.92651491218
2023-02-15,North,66853.1059083879,48412.5208304847,25213892.3912179,209.467592592593,ESI_CorA,14.1,,False,dry,44067.06577196933,31911.722135203487,102958.30029647349,74558.55326459758
2023-02-15,North_South,115320.0,95039.99999999999,,448.0,AMELAG,,,False,dry,162576.71770544368,133986.2231245696,,
2023-02-20,North_South,104530.0,64940.0,,394.0,AMELAG,,,False,dry,129602.34980631362,80516.37421239843,,
2023-02-20,South,51728.0307433895,16156.8696122179,8410832.53745681,184.548611111111,ESI_CorA,14.36,,False,dry,30040.864749346023,9383.042961779156,238817.76508192418,74592.97089137751
2023-02-20,North,52800.4467131122,48781.7182839241,18668723.9311665,209.479166666667,ESI_CorA,14.5,,False,dry,34806.00177064143,32156.860001405,109825.3595804183,101466.37168795361
2023-02-22,South,76916.2095416038,68989.7694965779,16989306.0810004,268.726851851852,ESI_CorA,10.9,,False,dry,65043.610701990096,58340.67664408566,175801.22773590143,157684.39774915023
2023-02-22,North_South,163030.0,139899.99999999997,,541.0,AMELAG,,,False,light_rain,277549.53060636204,238171.98878629724,,
2023-02-22,North,86105.7109673113,70910.0304949673,16399232.3221604,271.747685185185,ESI_CorA,12.8,,False,dry,73633.17272929987,60638.608810257036,203886.33027460496,167905.0754573969
2023-02-27,North_South,162190.0,170990.0,,463.0,AMELAG,,,False,light_rain,236309.27531757625,249130.790964624,,
2023-02-27,South,107441.349597117,117837.296297405,47605697.8059329,241.296296296296,ESI_CorA,14.0,,False,dry,81582.65117582252,89476.5290587079,87637.94594853913,96117.72974146515
2023-02-27,North,54748.4663924568,53151.6071383372,25089264.5117999,221.770833333333,ESI_CorA,13.1,,False,dry,38207.80513931387,37093.39059518851,84735.1687270333,82263.68144625364
2023-03-01,South,58426.7196469928,84472.7549641253,26535537.7515499,226.388888888889,ESI_CorA,13.7,,False,dry,41623.85645262462,60179.346847268294,85499.442119297,123614.2208111203
2023-03-01,North_South,119630.0,131610.0,,435.0,AMELAG,,,False,dry,163758.95686051913,180158.12348418392,,
2023-03-01,North,61294.2294427104,47136.0700983111,34147406.6522667,208.935185185185,ESI_CorA,13.6,,False,dry,40300.16976386042,30991.36157244043,69701.40520799403,53601.29904081086
2023-03-06,North_South,203520.0,163040.0,,424.0,AMELAG,,,False,dry,271549.279045394,217538.2982289752,,
2023-03-06,South,156594.082721956,134195.226902168,117195911.132048,223.576388888889,ESI_CorA,14.3,,False,dry,110173.45984192345,94414.50267527156,51885.08803245893,44463.564908245084
2023-03-06,North,49929.1146872181,28835.994735645,22020994.3893574,200.37037037037,ESI_CorA,13.76,,False,dry,31482.054757085323,18182.104187699566,88043.36031309242,50848.44564942323
2023-03-08,North_South,58660.0,59530.0,,1821.0,AMELAG,,,False,heavy_rain,336145.8144525446,341131.27061643335,,
2023-03-08,South,31131.9536935164,30690.674071438,12527955.8859262,949.31712962963,ESI_CorA,9.14,schmutziger als Süd bestimmt!!,False,heavy_rain,93002.23740804016,91683.97795731983,96495.22672064656,95127.45592158732
2023-03-08,North,27525.7449595129,28835.994735645,1431488.47672967,872.210648148148,ESI_CorA,7.8,Beide Proben waren mit Nord beschriftet,False,light_rain,75550.29586965003,79146.55669367223,746673.770917337,782216.1020196254
2023-03-13,North_South,64920.0,57360.0,,448.0,AMELAG,,,False,dry,91523.41756362647,80865.42254235389,,
2023-03-13,South,33785.2895363594,26665.6130582722,14654957.1717636,230.289351851852,ESI_CorA,13.8,,False,dry,24483.708834290603,19324.182653636228,89520.55418630809,70655.61643700537
2023-03-13,North,31131.9536935164,30690.674071438,43332258.085164,217.951388888889,ESI_CorA,12.43,,False,dry,21352.155333765797,21049.499383259044,27898.106329533828,27502.664850370777
2023-03-15,South,9662.50022587258,7672.6685178595,36722611.1391365,377.361111111111,ESI_CorA,11.48,,False,dry,11474.1986011369,9111.277652431858,10217.287964291394,8113.206920462859
2023-03-15,North,21997.9105258647,10377.6542255221,23292109.8707488,373.206018518519,ESI_CorA,10.88,,False,dry,25834.839843618647,12187.750038967713,36673.49258117745,17300.95341565398
2023-03-15,North_South,31660.0,18050.0,,750.0,AMELAG,,,False,light_rain,74721.89501255358,42600.448672665574,,
2023-03-20,North_South,19480.0,15440.0,48700000.0,465.0,AMELAG,,,False,light_rain,28504.77445368342,22593.10665117413,15532.439183994707,12311.132494911615
2023-03-20,South,11701.7897359745,7720.35198397311,30265251.7414054,239.363425925926,ESI_CorA,14.37,,False,dry,8814.25855585021,5815.279548196662,15013.697801929906,9905.41055916943
2023-03-20,North,7782.9884233791,7720.35198397311,18364200.5674477,225.578703703704,ESI_CorA,12.76,,False,dry,5524.846097593008,5480.382882566272,16457.12726669922,16324.682529695521
2023-03-22,South,7782.9884233791,7720.35198397311,4888442.45473762,255.127314814815,ESI_CorA,14.52,,False,dry,6248.5470769236845,6198.259614182056,61823.778982358526,61326.22956105326
2023-03-22,North,30268.1622395988,7720.35198397311,36427888.7215376,260.416666666667,ESI_CorA,14.2,,False,dry,24804.503152969082,6326.76320460447,32265.003936385776,8229.676621307744
2023-03-22,North_South,38080.0,15440.0,66700000.0,512.0,AMELAG,,,False,light_rain,61353.96075737868,24876.71097935732,22169.238535476703,8988.787893586143
2023-03-27,South,10614.6088182339,7720.35198397311,9839446.83731609,256.585648148148,ESI_CorA,14.0,,False,dry,8570.616410776864,6233.689488127831,41890.25273906654,30468.150205180824
2023-03-27,North,9054.58903707778,7720.35198397311,13475725.2821376,253.043981481481,ESI_CorA,12.75,,False,dry,7210.0862423201825,6147.6455085452035,26091.332861485633,22246.65002429343
2023-03-27,North_South,19650.0,15440.0,41290000.0,510.0,AMELAG,,,False,light_rain,31536.132696075205,24779.536327094207,18479.80321902979,14520.517134952668
2023-03-29,North_South,33600.0,15440.0,18390000.0,488.0,AMELAG,,,False,light_rain,51598.22986489107,23710.615152199945,70947.51992689262,32602.074633072087
2023-03-29,North,22996.7437534177,8919.9390865953,72012906.0492571,236.446759259259,ESI_CorA,13.97,,False,dry,17111.00095357194,6636.986864449126,12400.399573360764,4809.8465604453995
2023-03-29,South,10614.6088182339,9043.48198790228,23528554.7764664,252.488425925926,ESI_CorA,14.55,,False,dry,8433.758717177025,7185.431545822567,17518.156926495343,14925.197841851848
2023-04-03,North_South,16082.0,23731.0,27280000.0,468.0208333333333,AMELAG,13.58,,False,light_rain,23685.41218131162,34950.78450906019,22891.55855544381,33779.3543140926
2023-04-05,North_South,11830.0,18555.0,13310000.0,468.75,AMELAG,13.76,,False,light_rain,17450.253040084273,27370.1982382725,34513.2899223624,54133.059552783954
2023-04-10,North_South,19259.0,41608.0,140720000.0,686.1689814814815,AMELAG,13.24,,False,light_rain,41585.36506951402,89842.87189430081,5314.440844310582,11481.554320062034
2023-04-12,North_South,13156.0,18555.0,36990000.0,1109.675925925926,AMELAG,6.8,,False,heavy_rain,45940.501587214036,64793.706822039865,13810.811699421085,19478.535351380222
2023-04-17,North_South,10965.0,7246.0,31540000.0,492.0,AMELAG,14.21,,False,light_rain,16976.550211658196,11218.61220553354,13499.777715004913,8921.056937795312
2023-04-19,North_South,9055.0,7246.0,22370000.0,426.0,AMELAG,14.91,,False,dry,12138.744134692548,9713.676421864408,15718.175772359418,12578.012329819587
2023-04-24,North_South,8734.0,17545.0,3073000.0,953.0,AMELAG,9.6,,False,heavy_rain,26192.79185431795,52616.502528510246,110364.72814270238,221702.44507255708
2023-04-26,North_South,77629.0,134617.0,84121000.0,423.0,AMELAG,10.1,,False,dry,103333.24375212415,179190.91156886853,35834.32559688797,62140.55841085507
2023-05-01,North_South,34937.0,39117.0,49752000.0,409.0,AMELAG,15.42,,False,dry,44966.037820000674,50345.95132395359,27268.091120518926,30530.552719504794
2023-05-03,North_South,8734.0,9779.0,5616700.0,451.0,AMELAG,16.07,,False,dry,12395.539481949,13878.632996791765,60382.57510326783,67607.190512349
2023-05-08,North_South,8409.0,9779.0,115340000.0,512.0,AMELAG,10.9,,False,light_rain,13548.462605273038,15755.787348907723,2831.0274210640605,3292.2603342353964
2023-05-10,North_South,8409.0,9779.0,15740000.0,1160.0,AMELAG,10.3,,False,heavy_rain,30695.735590071727,35696.70571236906,20745.279716996745,24125.114799918083
2023-05-15,North_South,8734.0,9867.0,2913000.0,686.0,AMELAG,8.0,,False,light_rain,18854.412604472313,21300.262098503357,116426.6424931426,131529.8467460314
2023-05-17,North_South,8734.0,9867.0,140900.0,677.0,AMELAG,7.0,,False,light_rain,18607.05150616291,21020.812595753312,2407032.0055537573,2719279.2304555676
2023-05-22,North_South,6071.0,9867.0,21776000.0,455.0,AMELAG,17.2,,False,dry,8692.552714367312,14127.724861252227,10825.844770163469,17594.89546157189
2023-05-24,North_South,6071.0,9867.0,18496000.0,458.0,AMELAG,16.9,,False,dry,8749.866248747756,14220.874695502242,12745.652882519447,20715.097511418116
2023-05-29,North_South,6071.0,6804.0,70205000.0,399.0,AMELAG,9.3,,False,dry,7622.700072599027,8543.049134238805,3357.931710206961,3763.3614488960898
2023-05-31,North_South,6071.0,6804.0,16904000.0,449.0,AMELAG,12.5,,False,dry,8577.925645606425,9613.606669857701,13946.024356074284,15629.838530510528
2023-06-05,North_South,6071.0,6804.0,23234000.0,468.0,AMELAG,17.15,,False,light_rain,8940.911363349234,10020.418533392884,10146.492025268128,11371.558514235601
2023-06-07,North_South,6071.0,6804.0,28161000.0,433.0,AMELAG,17.02,,False,dry,8272.253462244058,9271.028258459655,8371.27927683959,9382.010245365931
2023-06-12,North_South,10000.0,6800.0,32500000.0,423.0,AMELAG,17.76,,False,dry,13311.165125420159,9051.592285285707,11948.03014153439,8124.660496243386
2023-06-14,North_South,10000.0,6800.0,6810000.0,410.0,AMELAG,16.8,,False,dry,12902.074944260674,8773.410962097258,57020.701850200836,38774.07725813657
2023-06-19,North_South,10043.0,7919.0,125288354.0,365.0,AMELAG,9.0,,False,dry,11535.383320195519,9095.758290613196,3112.665338489059,2454.365908144465
